age,sex,yes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
15,male,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,female,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,male,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,female,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,male,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,female,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,male,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,female,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,male,0.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
20,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
21,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
21,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
22,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
22,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
23,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
23,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
24,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
24,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
25,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
25,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
26,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
26,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
27,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
27,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
28,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
28,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
29,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
29,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
30,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
30,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
31,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
31,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
32,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
32,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
33,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
33,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
34,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
34,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
35,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
35,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
36,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
36,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
37,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
37,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
38,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
38,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
39,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
39,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
40,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
40,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
41,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
41,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
42,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
42,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
43,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
43,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
44,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
44,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
45,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
45,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
46,female,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
46,male,0.62,0.62,0.6394360851367571,0.657878061311821,0.675376774805231,0.6919804712322161,0.7077349285609379,0.7226835833267009,0.7368676503906031,0.750326236572822,0.763096448473835,0.7752134947808421,0.786710783341457,0.7976200132723191,0.807971262356569,0.817793069971153,0.827112515772594,0.8359552943581829,0.8443457861084158,0.8523071244060259,0.859861259416912,0.867029018608836,1.0
