age,sex,yes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
25,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
30,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
31,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
31,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
32,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
32,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
33,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
33,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
34,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
34,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
35,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
35,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
36,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
36,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
37,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
37,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
38,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
38,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
39,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
39,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
40,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
40,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
41,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
41,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
42,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
42,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
43,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
43,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
44,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
44,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
45,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
45,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
46,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
46,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
47,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
47,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
48,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
48,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
49,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
49,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
50,female,12.3,12.3,10.2209007287356,8.524337190194451,7.13992621949705,6.01023452670295,5.08839603525767,4.33616760892631,3.72234250764007,3.22145575332445,2.81272769687464,2.47920195939032,2.20704198453888,1.98495701901319,1.8037337074683202,1.65585386981452,1.53518260408113,1.4367137755733002,1.3563623337551103,1.29079484097491,1.23729118239452,1.19363172005878,1.0
50,male,10.8,10.8,8.996887357664528,7.525531368487219,6.32489176558151,5.34515914705212,4.545688596949129,3.89331350154671,3.36096960839582,2.9265722462459904,2.5721001264930496,2.28284771699338,2.04681517243195,1.85421051206454,1.6970433923176598,1.5687936216090501,1.46414066548629,1.3787429204086998,1.30905759918585,1.25219375588974,1.2057923528731203,1.16792839438726,1.0
51,female,12.3,12.3,10.2780707301614,8.61792889149358,7.25483920996614,6.13564961025244,5.21671861320778,4.46221358783449,3.8427135000756003,3.3340616742730997,2.9164238320765197,2.5735146781392,2.2919628742232403,2.06078963962706,1.87098064657365,1.71513451712496,1.5871742151739099,1.482110079585,1.3958452582401202,1.32501595611955,1.2668602680803702,1.21911048162119,1.0
51,male,10.8,10.8,9.04646842084793,7.60669939262275,6.42455081926267,5.45392621066141,4.65697720437489,4.00262771334319,3.46536215050804,3.0242304785731298,2.66203128799557,2.3646410482977096,2.12046337764493,1.9199768556057701,1.755363746586,1.6202051564446598,1.50923073528357,1.41811316636576,1.34329942750028,1.28187224513023,1.2314363386891698,1.19002501945909,1.0
52,female,12.3,12.3,10.333841292535599,8.70978701541965,7.36831224789191,6.26024918788792,5.34498505123318,4.58897352979204,3.9645052504592995,3.44869216979429,3.02262868027739,2.67069868101237,2.3800032155945097,2.13988769889805,1.94155140467504,1.77772490088502,1.6424036100985602,1.5306277294169799,1.43830044352182,1.36203776798944,1.2990445193201101,1.2470118657288898,1.0
