age,sex,yes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
21,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
21,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
22,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
22,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
23,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
23,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
24,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
24,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
25,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
25,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
26,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
26,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
27,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
27,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
28,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
28,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
29,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
29,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
30,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
30,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
31,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
31,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
32,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
32,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
33,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
33,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
34,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
34,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
35,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
35,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
36,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
36,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
37,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
37,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
38,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
38,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
39,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
39,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
40,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
40,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
41,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
41,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
42,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
42,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
43,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
43,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
44,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
44,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
45,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
45,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
46,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
46,male,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
47,female,1.68,1.68,1.6197417122966102,1.5648232205299,1.51477133799425,1.4691548094849598,1.42758059553294,1.3896904859123302,1.35515801324266,1.32368564009245,1.29500219534812,1.26886053775927,1.24503542652929,1.22332158060381,1.2035319099355701,1.18549590348599,1.1690581600741399,1.15407704941479,1.14042349180873,1.1279798459708898,1.11663889541391,1.10630292465324,1.0
