age,sex,yes,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
25,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,female,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,male,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
30,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
31,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
31,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
32,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
32,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
33,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
33,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
34,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
34,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
35,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
35,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
36,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
36,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
37,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
37,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
38,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
38,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
39,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
39,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
40,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
40,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
41,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
41,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
42,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
42,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
43,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
43,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
44,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
44,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
45,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
45,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
46,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
46,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
47,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
47,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
48,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
48,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
49,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
49,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
50,female,2.2,2.2,1.8718407976827902,1.63342198042014,1.4602026038994198,1.33435283773281,1.24291870396373,1.17648869719651,1.1282250387881698,1.09315985008332,1.06768379834054,1.04917458061285,1.0357270046560199,1.02595688353177,1.01885855836975,1.01370138381019,1.00995452115869,1.00723229805629,1.00525451042206,1.00381758046484,1.00277360199807,1.0020151161487099,1.0
50,male,2.52,2.52,2.10433167706487,1.80233450853217,1.5829232982726003,1.42351359446156,1.3076970250207198,1.22355234978224,1.16241838246501,1.1180024767722,1.08573281123135,1.06228780210961,1.04525420589762,1.03287871914024,1.02388750726834,1.01735508615957,1.0126090601343498,1.0091609108713,1.0066557132012801,1.00483560192213,1.0035132291975501,1.00255248045503,1.0
51,female,2.2,2.2,1.8764052132792401,1.64007174821919,1.46746851417672,1.34140986905698,1.2493444909221,1.18210567645549,1.13299863684444,1.09713391557459,1.07094055832983,1.05181056262767,1.03783920599152,1.02763539783109,1.02018317227518,1.0147405311687299,1.01076556530232,1.00786249796238,1.00574227850302,1.00419380234679,1.00306289186682,1.00223694533316,1.0
51,male,2.52,2.52,2.1101132701537,1.8107575477443103,1.59212678462384,1.43245250080551,1.3158363551679901,1.23066719017695,1.1684649400029599,1.12303629306114,1.08985804055111,1.0656267126617098,1.0479296609225899,1.03500483725272,1.02556535154856,1.0186713394804001,1.01363638271627,1.0099591640856802,1.0072735527704901,1.00531214963927,1.00387966303131,1.00283346408867,1.0
